路线编号,路线起点,路线终点,路线距离(m),起点行政区,终点行政区
14866,9762,9807,257.37,二道区,二道区
14867,9807,6930,156.84,二道区,二道区
14868,9771,8523,75.73,二道区,二道区
14869,8531,7148,197.38,二道区,二道区
14870,7544,8532,54.47,二道区,二道区
14871,9178,9808,328.13,二道区,二道区
14872,9808,7546,169.09,二道区,经开区
14873,7545,2407,333.83,二道区,二道区
14874,2407,2539,357.25,二道区,经开区
14875,2539,2022,256.07,经开区,南关区
14876,2022,7292,16.31,南关区,南关区
14877,7292,4885,295.87,南关区,南关区
14878,9809,9171,297.1,二道区,二道区
14879,7146,9809,159.35,经开区,二道区
14880,7547,9810,211.06,经开区,经开区
14881,9810,9179,203.01,经开区,经开区
14882,9811,7145,215.59,经开区,经开区
14883,9170,9811,205.46,经开区,经开区
14884,9812,9169,342.92,经开区,经开区
14885,7144,9812,77.42,经开区,经开区
14886,9180,9813,384.62,经开区,经开区
14887,9813,7548,74.04,经开区,经开区
14888,7083,9814,106.64,汽开区,汽开区
14889,9814,8264,301.78,汽开区,朝阳区
14890,8268,9815,387.93,朝阳区,汽开区
14891,9815,7084,150.1,汽开区,汽开区
14892,4009,8243,236.51,朝阳区,朝阳区
14893,8244,8240,131.87,朝阳区,朝阳区
14894,8238,8257,43.22,朝阳区,朝阳区
14895,8269,8265,109.3,汽开区,朝阳区
14896,8263,7074,234.91,朝阳区,朝阳区
14897,9816,8263,272.87,朝阳区,朝阳区
14898,1003,9816,99.69,朝阳区,朝阳区
14899,524,9817,18.59,汽开区,汽开区
14900,9817,9147,165.99,汽开区,汽开区
14901,9163,525,198.55,汽开区,汽开区
14902,9143,9818,304.73,汽开区,汽开区
14903,9818,3490,46.31,汽开区,汽开区
14904,3490,525,173.55,汽开区,汽开区
14905,9817,9148,193.48,汽开区,汽开区
14906,9148,9146,313.85,汽开区,汽开区
14907,9162,9818,52.94,汽开区,汽开区
14908,3497,3491,218.81,汽开区,汽开区
14909,9819,2479,26.48,南关区,南关区
14910,2542,9819,29.67,南关区,南关区
14911,2527,5557,105.22,南关区,宽城区
14912,5557,2521,115.36,宽城区,南关区
14913,9820,7396,207.22,宽城区,二道区
14914,3747,9820,176.15,宽城区,宽城区
14915,9770,7250,192.41,南关区,南关区
14916,9821,7442,176.22,南关区,南关区
14917,7442,7459,17.77,南关区,南关区
14918,7476,9821,12.03,南关区,南关区
14919,6044,9822,360.23,南关区,南关区
14920,9822,9821,198.1,南关区,南关区
14921,6808,6812,9.48,南关区,南关区
14922,6812,9627,714.79,南关区,南关区
14923,9627,4804,22.77,南关区,南关区
14924,7476,9823,198.06,南关区,南关区
14925,9823,9324,198.36,南关区,南关区
14926,9324,6828,165.99,南关区,南关区
14927,6044,6828,13.34,南关区,南关区
14928,7478,7474,199.86,南关区,南关区
14929,9512,9824,37.51,南关区,南关区
14930,9824,6645,122.34,南关区,南关区
14931,6678,9825,121.85,南关区,南关区
14932,9825,9509,33.24,南关区,南关区
14933,9498,9824,39.69,南关区,南关区
14934,9825,9495,36.02,南关区,南关区
14935,9520,9515,47.45,南关区,南关区
14936,8625,9541,61.66,南关区,南关区
14937,6828,6808,396.07,南关区,南关区
14938,6812,6047,13.14,南关区,南关区
14939,6047,6817,221.36,南关区,南关区
14940,6817,8133,216.59,南关区,南关区
14941,8133,5635,211.11,南关区,南关区
14942,5635,6077,17.87,南关区,南关区
14943,6077,5634,18.04,南关区,南关区
14944,5634,8134,211.19,南关区,南关区
14945,8134,6818,216.6,南关区,南关区
14946,6818,6048,221.4,南关区,南关区
14947,6048,6808,13.55,南关区,南关区
14948,9823,9822,11.23,南关区,南关区
14949,9822,7443,177.88,南关区,南关区
14950,8453,9826,32.08,南关区,南关区
14951,9826,8454,36.39,南关区,南关区
14952,9826,9827,241.1,南关区,南关区
14953,9827,8442,222.61,南关区,南关区
14954,5018,6210,697.69,宽城区,宽城区
14955,6210,6186,249.83,宽城区,宽城区
14956,6186,8689,10.31,宽城区,宽城区
14957,1103,9828,54.56,宽城区,宽城区
14958,9828,9829,49.21,宽城区,宽城区
14959,9829,1104,26.76,宽城区,宽城区
14960,9828,6705,38.5,宽城区,宽城区
14961,6705,9829,58.34,宽城区,宽城区
14962,8700,2877,290.02,绿园区,宽城区
14963,7199,1325,186.85,宽城区,宽城区
14964,7522,7197,198.54,绿园区,绿园区
14965,7196,6162,769.81,宽城区,宽城区
14966,4605,9830,1323.86,宽城区,宽城区
14967,9830,7326,80.22,宽城区,宽城区
14968,5103,9831,1365.31,宽城区,宽城区
14969,9831,4543,81.2,宽城区,宽城区
14970,5102,9832,439.99,宽城区,宽城区
14971,9832,9833,32.95,宽城区,宽城区
14972,9833,5091,1071.51,宽城区,宽城区
14973,9334,9834,119.57,净月区,净月区
14974,9835,4700,110.62,净月区,净月区
14975,9836,9834,12.73,净月区,净月区
14976,9834,9837,15.49,净月区,净月区
14977,9837,9835,15.5,净月区,净月区
14978,9835,9838,12.74,净月区,净月区
14979,9838,9836,3.19,净月区,净月区
14980,9548,1086,22.15,净月区,净月区
14981,1086,9552,287.82,净月区,净月区
14982,9552,9839,122.62,净月区,净月区
14983,9839,7421,45.16,净月区,净月区
14984,8500,1933,137.78,净月区,净月区
14985,7296,8501,139.01,净月区,净月区
14986,6912,8288,194.77,宽城区,宽城区
14987,6925,6912,10.7,宽城区,宽城区
14988,3983,6925,211.26,宽城区,宽城区
14989,2889,6740,125.57,宽城区,宽城区
14990,2879,7678,460.59,宽城区,宽城区
14991,7678,6176,233.64,宽城区,宽城区
14992,6176,2886,17.35,宽城区,宽城区
14993,9840,4476,258.81,净月区,净月区
14994,4476,4778,94.44,净月区,净月区
14995,4778,7434,14.65,净月区,净月区
14996,7434,6331,360.16,净月区,净月区
14997,6332,8477,291.12,净月区,净月区
14998,8477,4777,14.39,净月区,净月区
14999,2187,4474,53.47,净月区,净月区
15000,2179,4718,81.55,净月区,净月区
15001,4718,4472,166.73,净月区,净月区
15002,4472,4456,986.9,净月区,净月区
15003,9308,9841,235.56,净月区,净月区
15004,9841,9842,1474.92,净月区,净月区
15005,9842,9843,1215.19,净月区,净月区
15006,9843,5534,91.67,净月区,净月区
15007,9844,3038,13.67,净月区,净月区
15008,9664,9844,70.96,净月区,净月区
15009,469,6744,124.49,绿园区,宽城区
15010,6744,6703,119.2,宽城区,宽城区
15011,6703,1470,105.97,宽城区,宽城区
15012,9747,246,11.64,朝阳区,朝阳区
15013,246,254,91.89,朝阳区,朝阳区
15014,323,9087,476.31,朝阳区,朝阳区
15015,9087,1307,303.94,朝阳区,朝阳区
15016,322,8395,124.28,朝阳区,朝阳区
15017,8397,4102,84.49,朝阳区,朝阳区
15018,9845,8508,48.92,南关区,南关区
15019,9846,9847,255.37,南关区,南关区
15020,9847,8509,253.55,南关区,南关区
15021,8506,9846,246.33,南关区,南关区
15022,6680,6682,546.54,南关区,南关区
15023,6682,6675,401.33,南关区,南关区
15024,6647,6684,406.23,南关区,南关区
15025,6684,6673,549.64,南关区,南关区
15026,436,1496,276.82,净月区,净月区
15027,8084,1496,149.17,净月区,净月区
15028,9848,9845,33.03,南关区,南关区
15029,9845,7034,221.24,南关区,南关区
15030,8514,9848,68.08,南关区,南关区
15031,7688,9849,152.13,朝阳区,朝阳区
15032,9849,7687,116.98,朝阳区,朝阳区
15033,7696,7694,46.6,朝阳区,朝阳区
15034,7694,7695,109.87,朝阳区,朝阳区
15035,1006,382,56.94,朝阳区,朝阳区
15036,383,4173,313.41,朝阳区,朝阳区
15037,4173,8261,403.83,朝阳区,朝阳区
15038,8261,8241,27.21,朝阳区,朝阳区
15039,9850,7679,27.22,朝阳区,朝阳区
15040,7679,7680,31.99,朝阳区,朝阳区
15041,7680,7690,53.6,朝阳区,朝阳区
15042,7690,9850,35.58,朝阳区,朝阳区
15043,7689,7683,72.39,朝阳区,朝阳区
15044,8598,8483,497.27,净月区,净月区
15045,8486,8489,457.21,净月区,净月区
15046,9851,1619,315.85,二道区,二道区
15047,1619,1611,561.04,二道区,二道区
15048,4192,9851,100.97,二道区,二道区
15049,1642,9852,869.25,二道区,二道区
15050,9852,1625,103.12,二道区,二道区
15051,9589,9590,794.35,二道区,二道区
15052,7322,7304,15.75,二道区,二道区
15053,3149,3874,326.18,宽城区,宽城区
15054,5181,5157,12.76,宽城区,宽城区
15055,5157,9853,468.41,宽城区,宽城区
15056,9853,9570,42.38,宽城区,宽城区
15057,9854,1632,828.49,宽城区,宽城区
15058,5530,9854,26.4,宽城区,宽城区
15059,1630,9855,825.73,宽城区,宽城区
15060,9855,1636,26.44,宽城区,宽城区
15061,4674,9856,356.63,宽城区,宽城区
15062,9856,9578,90.94,宽城区,宽城区
15063,9726,9857,251.48,宽城区,宽城区
15064,9857,5385,58.08,宽城区,宽城区
15065,9733,9858,24.9,宽城区,宽城区
15066,9858,8572,65.82,宽城区,宽城区
15067,9859,9731,343.47,宽城区,宽城区
15068,8584,9859,60.89,宽城区,宽城区
15069,9860,9861,238.85,宽城区,宽城区
15070,8579,9860,59.62,宽城区,宽城区
15071,9672,9862,722.25,宽城区,宽城区
15072,9862,9863,893.15,宽城区,宽城区
15073,9863,8407,65.8,宽城区,宽城区
15074,9864,9865,895.1,宽城区,宽城区
15075,9865,9579,670.38,宽城区,宽城区
15076,9579,9672,47.27,宽城区,宽城区
15077,9866,9864,66.86,宽城区,宽城区
15078,9867,5413,70.12,宽城区,宽城区
15079,5413,5453,27.37,宽城区,宽城区
15080,5453,9868,495.42,宽城区,宽城区
15081,9868,9869,471.54,宽城区,宽城区
15082,9869,8573,650.58,宽城区,宽城区
15083,8573,8583,19.53,宽城区,宽城区
15084,8583,9866,22.53,宽城区,宽城区
15085,7416,9867,57.87,宽城区,宽城区
15086,5442,7415,23.27,宽城区,宽城区
15087,7415,5161,684.66,宽城区,二道区
15088,9870,9101,241.69,宽城区,宽城区
15089,9109,9870,23.06,宽城区,宽城区
15090,9871,9571,407.98,宽城区,宽城区
15091,9725,9871,227.2,宽城区,宽城区
15092,8546,9108,161.0,宽城区,宽城区
15093,9088,5206,26.69,宽城区,宽城区
15094,107,5609,97.02,汽开区,汽开区
15095,5609,3650,276.06,汽开区,朝阳区
15096,287,7075,591.75,朝阳区,朝阳区
15097,9872,7018,77.08,朝阳区,朝阳区
15098,7018,220,14.97,朝阳区,朝阳区
15099,7082,9872,577.32,朝阳区,朝阳区
15100,359,6514,9.95,朝阳区,朝阳区
15101,6514,6940,92.79,朝阳区,朝阳区
15102,6940,1442,83.07,朝阳区,朝阳区
15103,1227,1442,98.82,朝阳区,朝阳区
15104,9843,9840,697.96,净月区,净月区
15105,4474,9873,1247.68,净月区,净月区
15106,5537,5543,409.37,净月区,净月区
15107,5543,9874,312.85,净月区,净月区
15108,9874,4475,9.15,净月区,净月区
15109,9875,2162,50.63,净月区,净月区
15110,2162,5535,647.11,净月区,净月区
15111,9873,9875,9.11,净月区,净月区
15112,2105,3253,548.54,净月区,净月区
15113,3253,9876,740.33,净月区,净月区
15114,9876,2056,121.41,净月区,净月区
15115,2056,5538,299.08,净月区,净月区
15116,9877,9878,228.66,净月区,净月区
15117,9878,5536,196.62,净月区,净月区
15118,9842,4677,906.02,净月区,净月区
15119,4786,9879,841.09,净月区,净月区
15120,9879,9876,191.57,净月区,净月区
15121,4706,9332,471.95,净月区,净月区
15122,9332,4717,243.05,净月区,净月区
15123,4717,4710,14.42,净月区,净月区
15124,4710,9554,495.23,净月区,净月区
15125,9554,4737,253.14,净月区,净月区
15126,4737,4767,14.15,净月区,净月区
15127,4767,5547,302.09,净月区,净月区
15128,5547,9877,92.47,净月区,净月区
15129,9880,428,1106.24,净月区,净月区
15130,9307,9881,1058.21,净月区,净月区
15131,4713,9880,107.99,净月区,净月区
15132,9881,4714,104.21,净月区,净月区
15133,9878,4790,237.22,净月区,净月区
15134,4790,5549,178.96,净月区,净月区
15135,9882,4458,218.43,净月区,净月区
15136,9882,5548,318.37,净月区,净月区
15137,5548,4768,294.74,净月区,净月区
15138,4768,4735,14.61,净月区,净月区
15139,4735,8381,259.46,净月区,净月区
15140,5988,5700,24.3,长春新区(高新),长春新区(高新)
15141,5682,5965,17.78,长春新区(高新),长春新区(高新)
15142,5986,5715,15.75,长春新区(高新),长春新区(高新)
15143,5975,9697,15.69,长春新区(高新),长春新区(高新)
15144,5706,5991,13.08,长春新区(高新),长春新区(高新)
15145,5991,9634,674.66,长春新区(高新),长春新区(高新)
15146,9634,5969,32.98,长春新区(高新),长春新区(高新)
15147,5969,5646,17.31,长春新区(高新),长春新区(高新)
15148,5646,5831,17.09,长春新区(高新),长春新区(高新)
15149,5831,5971,12.03,长春新区(高新),长春新区(高新)
15150,5971,9883,744.42,长春新区(高新),长春新区(高新)
15151,9883,5954,58.6,长春新区(高新),长春新区(高新)
15152,9884,6325,422.27,长春新区(高新),长春新区(高新)
15153,6325,5832,331.83,长春新区(高新),长春新区(高新)
15154,5832,5645,15.92,长春新区(高新),长春新区(高新)
15155,5645,9635,51.87,长春新区(高新),长春新区(高新)
15156,9635,9638,395.37,长春新区(高新),长春新区(高新)
15157,9638,5675,306.14,长春新区(高新),长春新区(高新)
15158,5742,9884,60.19,长春新区(高新),长春新区(高新)
15159,9885,9886,718.51,长春新区(高新),长春新区(高新)
15160,9886,6317,29.08,长春新区(高新),长春新区(高新)
15161,6322,9887,43.28,长春新区(高新),长春新区(高新)
15162,9887,6321,330.92,长春新区(高新),长春新区(高新)
15163,9641,9888,243.46,长春新区(高新),长春新区(高新)
15164,9888,9889,254.68,长春新区(高新),长春新区(高新)
15165,9649,9889,34.46,长春新区(高新),长春新区(高新)
15166,9889,9890,57.96,长春新区(高新),长春新区(高新)
15167,9890,9891,70.9,长春新区(高新),长春新区(高新)
15168,9650,9888,92.59,长春新区(高新),长春新区(高新)
15169,9888,9892,63.1,长春新区(高新),长春新区(高新)
15170,9892,9893,90.05,长春新区(高新),长春新区(高新)
15171,9642,9892,267.8,长春新区(高新),长春新区(高新)
15172,9892,9890,265.6,长春新区(高新),长春新区(高新)
15173,9890,9894,157.26,长春新区(高新),长春新区(高新)
15174,9648,9894,200.29,长春新区(高新),长春新区(高新)
15175,9894,9895,79.74,长春新区(高新),长春新区(高新)
15176,9896,3248,108.34,长春新区(高新),长春新区(高新)
15177,9661,9655,22.46,长春新区(高新),长春新区(高新)
15178,9655,9897,190.14,长春新区(高新),长春新区(高新)
15179,9897,9896,44.12,长春新区(高新),长春新区(高新)
15180,3220,9898,357.74,南关区,南关区
15181,9898,3246,52.86,南关区,南关区
15182,3219,9898,307.95,南关区,南关区
15183,3186,9899,740.22,南关区,南关区
15184,9899,6369,637.53,南关区,南关区
15185,9899,3206,133.97,南关区,南关区
15186,9568,6370,939.76,南关区,南关区
15187,9643,9893,279.35,长春新区(高新),长春新区(高新)
15188,9893,9900,203.9,长春新区(高新),长春新区(高新)
15189,9900,9891,78.45,长春新区(高新),长春新区(高新)
15190,9891,9895,198.63,长春新区(高新),长春新区(高新)
15191,5956,9901,30.73,长春新区(高新),长春新区(高新)
15192,9901,5957,29.82,长春新区(高新),长春新区(高新)
15193,5933,5757,75.48,长春新区(高新),长春新区(高新)
15194,5748,5934,74.51,长春新区(高新),长春新区(高新)
15195,3825,1723,658.05,汽开区,长春新区(高新)
15196,1723,8772,478.99,长春新区(高新),长春新区(高新)
15197,5958,5740,19.17,长春新区(高新),长春新区(高新)
15198,5740,9633,219.45,长春新区(高新),长春新区(高新)
15199,9633,9885,180.35,长春新区(高新),长春新区(高新)
15200,2752,9902,66.21,长春新区(高新),长春新区(高新)
15201,9902,9903,249.72,长春新区(高新),长春新区(高新)
15202,9903,9904,72.65,长春新区(高新),长春新区(高新)
15203,9904,9905,81.07,长春新区(高新),长春新区(高新)
15204,9905,9906,69.8,长春新区(高新),长春新区(高新)
15205,9906,6339,23.37,长春新区(高新),长春新区(高新)
15206,6340,9907,21.92,长春新区(高新),长春新区(高新)
15207,9907,9904,68.06,长春新区(高新),长春新区(高新)
15208,9906,9908,27.49,长春新区(高新),长春新区(高新)
15209,9908,9907,52.03,长春新区(高新),长春新区(高新)
15210,9907,9903,132.93,长春新区(高新),长春新区(高新)
15211,9905,9902,474.61,长春新区(高新),长春新区(高新)
15212,9832,1871,28.15,宽城区,宽城区
15213,1871,9833,28.59,宽城区,宽城区
15214,8620,9909,157.46,汽开区,汽开区
15215,9909,9910,32.64,汽开区,汽开区
15216,9910,3853,36.84,汽开区,汽开区
15217,8619,9911,37.07,汽开区,汽开区
15218,9911,3852,42.08,汽开区,汽开区
15219,9911,9910,259.94,汽开区,汽开区
15220,9910,9912,13.84,汽开区,汽开区
15221,9912,9913,87.01,汽开区,汽开区
15222,9913,745,70.69,汽开区,汽开区
15223,745,742,76.92,汽开区,汽开区
15224,742,9914,71.14,汽开区,汽开区
15225,741,9914,89.68,汽开区,汽开区
15226,9914,3855,23.96,汽开区,汽开区
15227,737,749,93.94,汽开区,汽开区
15228,749,9909,131.37,汽开区,汽开区
15229,9915,738,101.95,汽开区,汽开区
15230,738,748,93.74,汽开区,汽开区
15231,748,9912,136.97,汽开区,汽开区
15232,9916,741,109.16,汽开区,汽开区
15233,9917,740,109.31,汽开区,汽开区
15234,740,746,93.28,汽开区,汽开区
15235,739,747,93.44,汽开区,汽开区
15236,747,9913,73.01,汽开区,汽开区
15237,9913,3854,32.09,汽开区,汽开区
15238,9915,9917,73.28,汽开区,汽开区
15239,9917,9916,29.8,汽开区,汽开区
15240,3314,3320,13.14,汽开区,汽开区
15241,7239,162,57.82,汽开区,汽开区
15242,9918,9330,34.97,净月区,净月区
15243,9919,8378,9.7,净月区,净月区
15244,8378,8592,389.29,净月区,净月区
15245,8592,8589,362.91,净月区,净月区
15246,8589,7431,208.89,净月区,净月区
15247,7431,8474,15.09,净月区,净月区
15248,8474,4792,242.31,净月区,净月区
15249,4792,8393,320.71,净月区,净月区
15250,8393,9918,398.96,净月区,净月区
15251,9920,9919,33.97,净月区,净月区
15252,9565,9750,202.54,净月区,净月区
15253,9750,9563,135.56,净月区,净月区
